time_utc,lat,lon,alt,vel_e,vel_n,vel_u,pitch,roll,yaw
1553744543.54575,34.2814005314591,117.119114113033,-25.1430354460807,-13.8356581477259,30.2821324605111,-0.0337487800824764,0.096637647489214,1.44316030445118,88.1350577187645
1553744543.55575,34.2814032615575,117.119112610646,-25.1434383491368,-13.8318972908853,30.2862152439641,-0.0468318311473725,0.0955686785808251,1.43935917687559,88.1497356464986
1553744543.56575,34.2814059917969,117.119111108417,-25.1439630295369,-13.8327514109345,30.2852608122963,-0.0581042488717169,0.0976833726215621,1.44145903839871,88.1636618340089
1553744543.57575,34.2814087218988,117.119109606379,-25.144576264524,-13.8283779687099,30.2831639103488,-0.0645427485441709,0.106906529376166,1.43835754075207,88.1790759995974
1553744543.58576,34.2814114518898,117.119108104377,-25.1452606633919,-13.8320931167404,30.2827984611193,-0.072337025041776,0.1208182800179,1.43471098836513,88.1950074982298
1553744543.59576,34.2814141821326,117.119106601804,-25.1459928361999,-13.8388805231842,30.2887527763605,-0.0740975365548355,0.130414555929087,1.43529410496565,88.2112278694667
1553744543.60576,34.2814169126675,117.1191050984,-25.146816765734,-13.8474056616114,30.2892782234064,-0.0906883702692699,0.134938618660796,1.43713418699844,88.2287692227328
1553744543.61576,34.2814196431022,117.119103593999,-25.1476763806055,-13.8572346682425,30.286529800084,-0.0812346040398919,0.130311192756776,1.43414218542298,88.2469193028871
1553744543.62576,34.2814223734254,117.119102088689,-25.1484937965734,-13.864159108304,30.2868038894688,-0.0822485895238803,0.120457966227872,1.44360489437044,88.2652194737886
1553744543.63576,34.2814251035127,117.11910058265,-25.1492723939604,-13.8706437718829,30.2812976690707,-0.0734708878729281,0.106211305762314,1.43140845482739,88.2819012694982
1553744543.64576,34.281427833155,117.11909907631,-25.1500015555326,-13.8697040793144,30.27692982039,-0.072361426573745,0.0952940679439015,1.41779350895248,88.297843681156
1553744543.65576,34.2814305624403,117.11909756962,-25.1506910316518,-13.8770812042136,30.2733794425699,-0.0655337972670916,0.081673954912073,1.41165468929064,88.3097150664887
